iteration 1 max error 11.488971 
iteration 2 max error 7.133656 
iteration 3 max error 6.324659 
iteration 4 max error 5.635726 
iteration 5 max error 5.038824 
iteration 6 max error 4.512494 
iteration 7 max error 4.045202 
iteration 8 max error 3.628693 
iteration 9 max error 3.256548 
iteration 10 max error 2.923567 
-53.4182 -51.3143 -49.5381 -47.9092 -46.3814
-53.4169 -51.3134 -49.5372 -47.9084 -46.3806
-53.4157 -51.3124 -49.5363 -47.9075 -46.3798
-53.4144 -51.3114 -49.5354 -47.9067  -46.379
-53.4132 -51.3104 -49.5346 -47.9059 -46.3782
 -53.412 -51.3095 -49.5337  -47.905 -46.3775
-53.4107 -51.3085 -49.5328 -47.9042 -46.3767
-53.4095 -51.3075 -49.5319 -47.9034 -46.3759
-53.4082 -51.3065  -49.531 -47.9025 -46.3751
 -53.407 -51.3056 -49.5301 -47.9017 -46.3743
-53.4057 -51.3046 -49.5292 -47.9009 -46.3735
-53.4045 -51.3036 -49.5283    -47.9 -46.3727
-53.4032 -51.3026 -49.5274 -47.8992 -46.3719
 -53.402 -51.3017 -49.5265 -47.8984 -46.3711
-53.4007 -51.3007 -49.5256 -47.8976 -46.3703
-53.3995 -51.2997 -49.5247 -47.8967 -46.3696
-53.3982 -51.2987 -49.5238 -47.8959 -46.3688
 -53.397 -51.2978  -49.523 -47.8951  -46.368
-53.3957 -51.2968 -49.5221 -47.8942 -46.3672
-53.3945 -51.2958 -49.5212 -47.8934 -46.3664
-53.3932 -51.2948 -49.5203 -47.8926 -46.3656
 -53.392 -51.2939 -49.5194 -47.8917 -46.3648
-53.3908 -51.2929 -49.5185 -47.8909  -46.364
-53.3895 -51.2919 -49.5176 -47.8901 -46.3632
-53.3883 -51.2909 -49.5167 -47.8892 -46.3624
 -53.387   -51.29 -49.5158 -47.8884 -46.3617
-53.3858  -51.289 -49.5149 -47.8876 -46.3609
-53.3845  -51.288  -49.514 -47.8867 -46.3601
-53.3833  -51.287 -49.5131 -47.8859 -46.3593
 -53.382 -51.2861 -49.5122 -47.8851 -46.3585
-53.3808 -51.2851 -49.5114 -47.8842 -46.3577
-53.3796 -51.2841 -49.5105 -47.8834 -46.3569
-53.3783 -51.2831 -49.5096 -47.8826 -46.3561
-53.3771 -51.2822 -49.5087 -47.8817 -46.3553
-53.3758 -51.2812 -49.5078 -47.8809 -46.3545
-53.3746 -51.2802 -49.5069 -47.8801 -46.3538
-53.3733 -51.2792  -49.506 -47.8792  -46.353
-53.3721 -51.2783 -49.5051 -47.8784 -46.3522
-53.3709 -51.2773 -49.5042 -47.8776 -46.3514
-53.3696 -51.2763 -49.5033 -47.8767 -46.3506
-53.3684 -51.2753 -49.5024 -47.8759 -46.3498
-53.3671 -51.2744 -49.5015 -47.8751  -46.349
-53.3659 -51.2734 -49.5007 -47.8742 -46.3482
-53.3646 -51.2724 -49.4998 -47.8734 -46.3474
-53.3634 -51.2714 -49.4989 -47.8726 -46.3466
-53.3622 -51.2705  -49.498 -47.8718 -46.3459
-53.3609 -51.2695 -49.4971 -47.8709 -46.3451
-53.3597 -51.2685 -49.4962 -47.8701 -46.3443
-53.3584 -51.2676 -49.4953 -47.8693 -46.3435
-53.3572 -51.2666 -49.4944 -47.8684 -46.3427
 -53.356 -51.2656 -49.4935 -47.8676 -46.3419
-53.3547 -51.2646 -49.4926 -47.8668 -46.3411
-53.3535 -51.2637 -49.4917 -47.8659 -46.3403
-53.3522 -51.2627 -49.4909 -47.8651 -46.3395
 -53.351 -51.2617   -49.49 -47.8643 -46.3388
-53.3498 -51.2607 -49.4891 -47.8634  -46.338
-53.3485 -51.2598 -49.4882 -47.8626 -46.3372
-53.3473 -51.2588 -49.4873 -47.8618 -46.3364
 -53.346 -51.2578 -49.4864 -47.8609 -46.3356
-53.3448 -51.2569 -49.4855 -47.8601 -46.3348
-53.3436 -51.2559 -49.4846 -47.8593  -46.334
-53.3423 -51.2549 -49.4837 -47.8584 -46.3332
-53.3411 -51.2539 -49.4828 -47.8576 -46.3324
-53.3399  -51.253  -49.482 -47.8568 -46.3316
-53.3386  -51.252 -49.4811  -47.856 -46.3309
-53.3374  -51.251 -49.4802 -47.8551 -46.3301
-53.3361   -51.25 -49.4793 -47.8543 -46.3293
-53.3349 -51.2491 -49.4784 -47.8535 -46.3285
-53.3337 -51.2481 -49.4775 -47.8526 -46.3277
-53.3324 -51.2471 -49.4766 -47.8518 -46.3269
-53.3312 -51.2462 -49.4757  -47.851 -46.3261
  -53.33 -51.2452 -49.4748 -47.8501 -46.3253
-53.3287 -51.2442 -49.4739 -47.8493 -46.3245
-53.3275 -51.2432 -49.4731 -47.8485 -46.3238
-53.3262 -51.2423 -49.4722 -47.8476  -46.323
 -53.325 -51.2413 -49.4713 -47.8468 -46.3222
-53.3238 -51.2403 -49.4704  -47.846 -46.3214
-53.3225 -51.2393 -49.4695 -47.8451 -46.3206
-53.3213 -51.2384 -49.4686 -47.8443 -46.3198
-53.3201 -51.2374 -49.4677 -47.8435  -46.319
-53.3188 -51.2364 -49.4668 -47.8427 -46.3182
-53.3176 -51.2355 -49.4659 -47.8418 -46.3174
-53.3164 -51.2345  -49.465  -47.841 -46.3167
-53.3151 -51.2335 -49.4642 -47.8402 -46.3159
-53.3139 -51.2325 -49.4633 -47.8393 -46.3151
-53.3127 -51.2316 -49.4624 -47.8385 -46.3143
-53.3114 -51.2306 -49.4615 -47.8377 -46.3135
-53.3102 -51.2296 -49.4606 -47.8368 -46.3127
 -53.309 -51.2287 -49.4597  -47.836 -46.3119
-53.3077 -51.2277 -49.4588 -47.8352 -46.3111
-53.3065 -51.2267 -49.4579 -47.8344 -46.3103
-53.3053 -51.2257  -49.457 -47.8335 -46.3096
 -53.304 -51.2248 -49.4562 -47.8327 -46.3088
-53.3028 -51.2238 -49.4553 -47.8319  -46.308
-53.3016 -51.2228 -49.4544  -47.831 -46.3072
-53.3003 -51.2219 -49.4535 -47.8302 -46.3064
-53.2991 -51.2209 -49.4526 -47.8294 -46.3056
-53.2979 -51.2199 -49.4517 -47.8285 -46.3048
-53.2966  -51.219 -49.4508 -47.8277  -46.304
-53.2954  -51.218 -49.4499 -47.8269 -46.3033
-53.2942  -51.217  -49.449  -47.826 -46.3025
-53.2929  -51.216 -49.4482 -47.8252 -46.3017
-53.2917 -51.2151 -49.4473 -47.8244 -46.3009
-53.2905 -51.2141 -49.4464 -47.8236 -46.3001
-53.2892 -51.2131 -49.4455 -47.8227 -46.2993
 -53.288 -51.2122 -49.4446 -47.8219 -46.2985
-53.2868 -51.2112 -49.4437 -47.8211 -46.2977
-53.2856 -51.2102 -49.4428 -47.8202 -46.2969
-53.2843 -51.2093 -49.4419 -47.8194 -46.2962
-53.2831 -51.2083  -49.441 -47.8186 -46.2954
-53.2819 -51.2073 -49.4402 -47.8177 -46.2946
-53.2806 -51.2063 -49.4393 -47.8169 -46.2938
-53.2794 -51.2054 -49.4384 -47.8161  -46.293
-53.2782 -51.2044 -49.4375 -47.8153 -46.2922
-53.2769 -51.2034 -49.4366 -47.8144 -46.2914
-53.2757 -51.2025 -49.4357 -47.8136 -46.2906
-53.2745 -51.2015 -49.4348 -47.8128 -46.2899
-53.2733 -51.2005 -49.4339 -47.8119 -46.2891
 -53.272 -51.1996  -49.433 -47.8111 -46.2883
-53.2708 -51.1986 -49.4322 -47.8103 -46.2875
-53.2696 -51.1976 -49.4313 -47.8094 -46.2867
-53.2684 -51.1966 -49.4304 -47.8086 -46.2859
-53.2671 -51.1957 -49.4295 -47.8078 -46.2851
-53.2659 -51.1947 -49.4286  -47.807 -46.2843
-53.2647 -51.1937 -49.4277 -47.8061 -46.2836
-53.2634 -51.1928 -49.4268 -47.8053 -46.2828
-53.2622 -51.1918 -49.4259 -47.8045  -46.282
 -53.261 -51.1908 -49.4251 -47.8036 -46.2812
-53.2598 -51.1899 -49.4242 -47.8028 -46.2804
-53.2585 -51.1889 -49.4233  -47.802 -46.2796
-53.2573 -51.1879 -49.4224 -47.8012 -46.2788
-53.2561  -51.187 -49.4215 -47.8003  -46.278
-53.2549  -51.186 -49.4206 -47.7995 -46.2773
-53.2536  -51.185 -49.4197 -47.7987 -46.2765
-53.2524  -51.184 -49.4188 -47.7978 -46.2757
-53.2512 -51.1831  -49.418  -47.797 -46.2749
  -53.25 -51.1821 -49.4171 -47.7962 -46.2741
-53.2487 -51.1811 -49.4162 -47.7953 -46.2733
-53.2475 -51.1802 -49.4153 -47.7945 -46.2725
-53.2463 -51.1792 -49.4144 -47.7937 -46.2717
-53.2451 -51.1782 -49.4135 -47.7929  -46.271
-53.2438 -51.1773 -49.4126  -47.792 -46.2702
-53.2426 -51.1763 -49.4117 -47.7912 -46.2694
-53.2414 -51.1753 -49.4109 -47.7904 -46.2686
-53.2402 -51.1744   -49.41 -47.7895 -46.2678
-53.2389 -51.1734 -49.4091 -47.7887  -46.267
-53.2377 -51.1724 -49.4082 -47.7879 -46.2662
-53.2365 -51.1715 -49.4073 -47.7871 -46.2654
-53.2353 -51.1705 -49.4064 -47.7862 -46.2647
 -53.234 -51.1695 -49.4055 -47.7854 -46.2639
-53.2328 -51.1686 -49.4047 -47.7846 -46.2631
-53.2316 -51.1676 -49.4038 -47.7837 -46.2623
-53.2304 -51.1666 -49.4029 -47.7829 -46.2615
-53.2292 -51.1657  -49.402 -47.7821 -46.2607
-53.2279 -51.1647 -49.4011 -47.7813 -46.2599
-53.2267 -51.1637 -49.4002 -47.7804 -46.2591
-53.2255 -51.1628 -49.3993 -47.7796 -46.2584
-53.2243 -51.1618 -49.3984 -47.7788 -46.2576
 -53.223 -51.1608 -49.3976 -47.7779 -46.2568
-53.2218 -51.1599 -49.3967 -47.7771  -46.256
-53.2206 -51.1589 -49.3958 -47.7763 -46.2552
-53.2194 -51.1579 -49.3949 -47.7755 -46.2544
-53.2182 -51.1569  -49.394 -47.7746 -46.2536
-53.2169  -51.156 -49.3931 -47.7738 -46.2529
-53.2157  -51.155 -49.3922  -47.773 -46.2521
-53.2145  -51.154 -49.3914 -47.7721 -46.2513
-53.2133 -51.1531 -49.3905 -47.7713 -46.2505
-53.2121 -51.1521 -49.3896 -47.7705 -46.2497
-53.2108 -51.1511 -49.3887 -47.7697 -46.2489
-53.2096 -51.1502 -49.3878 -47.7688 -46.2481
-53.2084 -51.1492 -49.3869  -47.768 -46.2473
-53.2072 -51.1482  -49.386 -47.7672 -46.2466
 -53.206 -51.1473 -49.3852 -47.7663 -46.2458
-53.2048 -51.1463 -49.3843 -47.7655  -46.245
-53.2035 -51.1453 -49.3834 -47.7647 -46.2442
-53.2023 -51.1444 -49.3825 -47.7639 -46.2434
-53.2011 -51.1434 -49.3816  -47.763 -46.2426
-53.1999 -51.1425 -49.3807 -47.7622 -46.2418
-53.1987 -51.1415 -49.3798 -47.7614 -46.2411
-53.1974 -51.1405  -49.379 -47.7605 -46.2403
-53.1962 -51.1396 -49.3781 -47.7597 -46.2395
 -53.195 -51.1386 -49.3772 -47.7589 -46.2387
-53.1938 -51.1376 -49.3763 -47.7581 -46.2379
-53.1926 -51.1367 -49.3754 -47.7572 -46.2371
-53.1914 -51.1357 -49.3745 -47.7564 -46.2363
-53.1901 -51.1347 -49.3736 -47.7556 -46.2356
-53.1889 -51.1338 -49.3728 -47.7547 -46.2348
-53.1877 -51.1328 -49.3719 -47.7539  -46.234
-53.1865 -51.1318  -49.371 -47.7531 -46.2332
-53.1853 -51.1309 -49.3701 -47.7523 -46.2324
-53.1841 -51.1299 -49.3692 -47.7514 -46.2316
-53.1828 -51.1289 -49.3683 -47.7506 -46.2308
-53.1816  -51.128 -49.3674 -47.7498   -46.23
-53.1804  -51.127 -49.3666  -47.749 -46.2293
-53.1792  -51.126 -49.3657 -47.7481 -46.2285
 -53.178 -51.1251 -49.3648 -47.7473 -46.2277
-53.1768 -51.1241 -49.3639 -47.7465 -46.2269
-53.1756 -51.1231  -49.363 -47.7456 -46.2261
-53.1743 -51.1222 -49.3621 -47.7448 -46.2253
-53.1731 -51.1212 -49.3613  -47.744 -46.2245
-53.1719 -51.1202 -49.3604 -47.7432 -46.2238
-53.1707 -51.1193 -49.3595 -47.7423  -46.223
-53.1695 -51.1183 -49.3586 -47.7415 -46.2222
-53.1683 -51.1173 -49.3577 -47.7407 -46.2214
-53.1671 -51.1164 -49.3568 -47.7399 -46.2206
-53.1658 -51.1154 -49.3559  -47.739 -46.2198
-53.1646 -51.1145 -49.3551 -47.7382  -46.219
-53.1634 -51.1135 -49.3542 -47.7374 -46.2183
-53.1622 -51.1125 -49.3533 -47.7365 -46.2175
 -53.161 -51.1116 -49.3524 -47.7357 -46.2167
-53.1598 -51.1106 -49.3515 -47.7349 -46.2159
-53.1586 -51.1096 -49.3506 -47.7341 -46.2151
-53.1574 -51.1087 -49.3498 -47.7332 -46.2143
-53.1562 -51.1077 -49.3489 -47.7324 -46.2135
-53.1549 -51.1067  -49.348 -47.7316 -46.2128
-53.1537 -51.1058 -49.3471 -47.7308  -46.212
-53.1525 -51.1048 -49.3462 -47.7299 -46.2112
-53.1513 -51.1038 -49.3453 -47.7291 -46.2104
-53.1501 -51.1029 -49.3445 -47.7283 -46.2096
-53.1489 -51.1019 -49.3436 -47.7274 -46.2088
-53.1477  -51.101 -49.3427 -47.7266  -46.208
-53.1465    -51.1 -49.3418 -47.7258 -46.2073
-53.1453  -51.099 -49.3409  -47.725 -46.2065
 -53.144 -51.0981   -49.34 -47.7241 -46.2057
-53.1428 -51.0971 -49.3392 -47.7233 -46.2049
-53.1416 -51.0961 -49.3383 -47.7225 -46.2041
-53.1404 -51.0952 -49.3374 -47.7217 -46.2033
-53.1392 -51.0942 -49.3365 -47.7208 -46.2026
 -53.138 -51.0932 -49.3356   -47.72 -46.2018
-53.1368 -51.0923 -49.3347 -47.7192  -46.201
-53.1356 -51.0913 -49.3338 -47.7184 -46.2002
-53.1344 -51.0904  -49.333 -47.7175 -46.1994
-53.1332 -51.0894 -49.3321 -47.7167 -46.1986
 -53.132 -51.0884 -49.3312 -47.7159 -46.1978
-53.1307 -51.0875 -49.3303  -47.715 -46.1971
-53.1295 -51.0865 -49.3294 -47.7142 -46.1963
-53.1283 -51.0855 -49.3285 -47.7134 -46.1955
-53.1271 -51.0846 -49.3277 -47.7126 -46.1947
-53.1259 -51.0836 -49.3268 -47.7117 -46.1939
-53.1247 -51.0827 -49.3259 -47.7109 -46.1931
-53.1235 -51.0817  -49.325 -47.7101 -46.1923
-53.1223 -51.0807 -49.3241 -47.7093 -46.1916
-53.1211 -51.0798 -49.3233 -47.7084 -46.1908
-53.1199 -51.0788 -49.3224 -47.7076   -46.19
-53.1187 -51.0778 -49.3215 -47.7068 -46.1892
-53.1175 -51.0769 -49.3206  -47.706 -46.1884
-53.1163 -51.0759 -49.3197 -47.7051 -46.1876
-53.1151  -51.075 -49.3188 -47.7043 -46.1869
-53.1139  -51.074  -49.318 -47.7035 -46.1861
-53.1126  -51.073 -49.3171 -47.7026 -46.1853
-53.1114 -51.0721 -49.3162 -47.7018 -46.1845
-53.1102 -51.0711 -49.3153  -47.701 -46.1837
 -53.109 -51.0701 -49.3144 -47.7002 -46.1829
-53.1078 -51.0692 -49.3135 -47.6993 -46.1821
-53.1066 -51.0682 -49.3127 -47.6985 -46.1814
-53.1054 -51.0673 -49.3118 -47.6977 -46.1806
-53.1042 -51.0663 -49.3109 -47.6969 -46.1798
 -53.103 -51.0653   -49.31  -47.696  -46.179
-53.1018 -51.0644 -49.3091 -47.6952 -46.1782
-53.1006 -51.0634 -49.3082 -47.6944 -46.1774
-53.0994 -51.0624 -49.3074 -47.6936 -46.1767
-53.0982 -51.0615 -49.3065 -47.6927 -46.1759
 -53.097 -51.0605 -49.3056 -47.6919 -46.1751
-53.0958 -51.0596 -49.3047 -47.6911 -46.1743
-53.0946 -51.0586 -49.3038 -47.6903 -46.1735
-53.0934 -51.0576  -49.303 -47.6894 -46.1727
-53.0922 -51.0567 -49.3021 -47.6886 -46.1719
 -53.091 -51.0557 -49.3012 -47.6878 -46.1712
-53.0898 -51.0548 -49.3003  -47.687 -46.1704
-53.0886 -51.0538 -49.2994 -47.6861 -46.1696
-53.0874 -51.0528 -49.2985 -47.6853 -46.1688
-53.0862 -51.0519 -49.2977 -47.6845  -46.168
 -53.085 -51.0509 -49.2968 -47.6837 -46.1672
-53.0838   -51.05 -49.2959 -47.6828 -46.1665
-53.0826  -51.049  -49.295  -47.682 -46.1657
-53.0814  -51.048 -49.2941 -47.6812 -46.1649
-53.0802 -51.0471 -49.2933 -47.6804 -46.1641
 -53.079 -51.0461 -49.2924 -47.6795 -46.1633
-53.0778 -51.0451 -49.2915 -47.6787 -46.1625
-53.0766 -51.0442 -49.2906 -47.6779 -46.1618
-53.0754 -51.0432 -49.2897 -47.6771  -46.161
-53.0742 -51.0423 -49.2888 -47.6762 -46.1602
 -53.073 -51.0413  -49.288 -47.6754 -46.1594
-53.0718 -51.0403 -49.2871 -47.6746 -46.1586
-53.0706 -51.0394 -49.2862 -47.6738 -46.1578
-53.0694 -51.0384 -49.2853 -47.6729  -46.157
-53.0682 -51.0375 -49.2844 -47.6721 -46.1563
 -53.067 -51.0365 -49.2836 -47.6713 -46.1555
-53.0658 -51.0355 -49.2827 -47.6705 -46.1547
-53.0646 -51.0346 -49.2818 -47.6696 -46.1539
-53.0634 -51.0336 -49.2809 -47.6688 -46.1531
-53.0622 -51.0327   -49.28  -47.668 -46.1523
 -53.061 -51.0317 -49.2792 -47.6672 -46.1516
-53.0598 -51.0307 -49.2783 -47.6663 -46.1508
-53.0586 -51.0298 -49.2774 -47.6655   -46.15
-53.0574 -51.0288 -49.2765 -47.6647 -46.1492
-53.0562 -51.0279 -49.2756 -47.6639 -46.1484
 -53.055 -51.0269 -49.2748  -47.663 -46.1476
-53.0538 -51.0259 -49.2739 -47.6622 -46.1469
-53.0526  -51.025  -49.273 -47.6614 -46.1461
-53.0514  -51.024 -49.2721 -47.6606 -46.1453
-53.0502 -51.0231 -49.2712 -47.6597 -46.1445
 -53.049 -51.0221 -49.2704 -47.6589 -46.1437
-53.0478 -51.0211 -49.2695 -47.6581 -46.1429
-53.0466 -51.0202 -49.2686 -47.6573 -46.1422
-53.0454 -51.0192 -49.2677 -47.6564 -46.1414
-53.0442 -51.0183 -49.2668 -47.6556 -46.1406
 -53.043 -51.0173 -49.2659 -47.6548 -46.1398
-53.0418 -51.0163 -49.2651  -47.654  -46.139
-53.0406 -51.0154 -49.2642 -47.6531 -46.1382
-53.0394 -51.0144 -49.2633 -47.6523 -46.1375
-53.0382 -51.0135 -49.2624 -47.6515 -46.1367
 -53.037 -51.0125 -49.2615 -47.6507 -46.1359
-53.0359 -51.0115 -49.2607 -47.6498 -46.1351
-53.0347 -51.0106 -49.2598  -47.649 -46.1343
-53.0335 -51.0096 -49.2589 -47.6482 -46.1335
-53.0323 -51.0087  -49.258 -47.6474 -46.1328
-53.0311 -51.0077 -49.2571 -47.6465  -46.132
-53.0299 -51.0068 -49.2563 -47.6457 -46.1312
-53.0287 -51.0058 -49.2554 -47.6449 -46.1304
-53.0275 -51.0048 -49.2545 -47.6441 -46.1296
-53.0263 -51.0039 -49.2536 -47.6432 -46.1288
-53.0251 -51.0029 -49.2528 -47.6424 -46.1281
-53.0239  -51.002 -49.2519 -47.6416 -46.1273
-53.0227  -51.001  -49.251 -47.6408 -46.1265
-53.0215      -51 -49.2501 -47.6399 -46.1257
-53.0203 -50.9991 -49.2492 -47.6391 -46.1249
-53.0191 -50.9981 -49.2484 -47.6383 -46.1241
 -53.018 -50.9972 -49.2475 -47.6375 -46.1234
-53.0168 -50.9962 -49.2466 -47.6366 -46.1226
-53.0156 -50.9952 -49.2457 -47.6358 -46.1218
-53.0144 -50.9943 -49.2448  -47.635  -46.121
-53.0132 -50.9933  -49.244 -47.6342 -46.1202
 -53.012 -50.9924 -49.2431 -47.6334 -46.1195
-53.0108 -50.9914 -49.2422 -47.6325 -46.1187
-53.0096 -50.9905 -49.2413 -47.6317 -46.1179
-53.0084 -50.9895 -49.2404 -47.6309 -46.1171
-53.0072 -50.9885 -49.2396 -47.6301 -46.1163
 -53.006 -50.9876 -49.2387 -47.6292 -46.1155
-53.0049 -50.9866 -49.2378 -47.6284 -46.1148
-53.0037 -50.9857 -49.2369 -47.6276  -46.114
-53.0025 -50.9847  -49.236 -47.6268 -46.1132
-53.0013 -50.9838 -49.2352 -47.6259 -46.1124
-53.0001 -50.9828 -49.2343 -47.6251 -46.1116
-52.9989 -50.9818 -49.2334 -47.6243 -46.1108
-52.9977 -50.9809 -49.2325 -47.6235 -46.1101
-52.9965 -50.9799 -49.2317 -47.6226 -46.1093
-52.9953  -50.979 -49.2308 -47.6218 -46.1085
-52.9942  -50.978 -49.2299  -47.621 -46.1077
 -52.993  -50.977  -49.229 -47.6202 -46.1069
-52.9918 -50.9761 -49.2281 -47.6194 -46.1061
-52.9906 -50.9751 -49.2273 -47.6185 -46.1054
-52.9894 -50.9742 -49.2264 -47.6177 -46.1046
-52.9882 -50.9732 -49.2255 -47.6169 -46.1038
 -52.987 -50.9723 -49.2246 -47.6161  -46.103
-52.9858 -50.9713 -49.2237 -47.6152 -46.1022
-52.9847 -50.9703 -49.2229 -47.6144 -46.1015
-52.9835 -50.9694  -49.222 -47.6136 -46.1007
-52.9823 -50.9684 -49.2211 -47.6128 -46.0999
-52.9811 -50.9675 -49.2202 -47.6119 -46.0991
-52.9799 -50.9665 -49.2194 -47.6111 -46.0983
-52.9787 -50.9656 -49.2185 -47.6103 -46.0975
-52.9775 -50.9646 -49.2176 -47.6095 -46.0968
-52.9763 -50.9637 -49.2167 -47.6087  -46.096
-52.9752 -50.9627 -49.2158 -47.6078 -46.0952
 -52.974 -50.9617  -49.215  -47.607 -46.0944
-52.9728 -50.9608 -49.2141 -47.6062 -46.0936
-52.9716 -50.9598 -49.2132 -47.6054 -46.0929
-52.9704 -50.9589 -49.2123 -47.6045 -46.0921
-52.9692 -50.9579 -49.2115 -47.6037 -46.0913
 -52.968  -50.957 -49.2106 -47.6029 -46.0905
-52.9669  -50.956 -49.2097 -47.6021 -46.0897
-52.9657  -50.955 -49.2088 -47.6012 -46.0889
-52.9645 -50.9541 -49.2079 -47.6004 -46.0882
-52.9633 -50.9531 -49.2071 -47.5996 -46.0874
-52.9621 -50.9522 -49.2062 -47.5988 -46.0866
-52.9609 -50.9512 -49.2053  -47.598 -46.0858
-52.9598 -50.9503 -49.2044 -47.5971  -46.085
-52.9586 -50.9493 -49.2036 -47.5963 -46.0843
-52.9574 -50.9484 -49.2027 -47.5955 -46.0835
-52.9562 -50.9474 -49.2018 -47.5947 -46.0827
 -52.955 -50.9464 -49.2009 -47.5938 -46.0819
-52.9538 -50.9455    -49.2  -47.593 -46.0811
-52.9527 -50.9445 -49.1992 -47.5922 -46.0803
-52.9515 -50.9436 -49.1983 -47.5914 -46.0796
-52.9503 -50.9426 -49.1974 -47.5906 -46.0788
-52.9491 -50.9417 -49.1965 -47.5897  -46.078
-52.9479 -50.9407 -49.1957 -47.5889 -46.0772
-52.9468 -50.9397 -49.1948 -47.5881 -46.0764
-52.9456 -50.9388 -49.1939 -47.5873 -46.0757
-52.9444 -50.9378  -49.193 -47.5864 -46.0749
-52.9432 -50.9369 -49.1922 -47.5856 -46.0741
 -52.942 -50.9359 -49.1913 -47.5848 -46.0733
-52.9408  -50.935 -49.1904  -47.584 -46.0725
-52.9397  -50.934 -49.1895 -47.5832 -46.0718
-52.9385 -50.9331 -49.1886 -47.5823  -46.071
-52.9373 -50.9321 -49.1878 -47.5815 -46.0702
-52.9361 -50.9312 -49.1869 -47.5807 -46.0694
-52.9349 -50.9302  -49.186 -47.5799 -46.0686
-52.9338 -50.9292 -49.1851  -47.579 -46.0678
-52.9326 -50.9283 -49.1843 -47.5782 -46.0671
-52.9314 -50.9273 -49.1834 -47.5774 -46.0663
-52.9302 -50.9264 -49.1825 -47.5766 -46.0655
 -52.929 -50.9254 -49.1816 -47.5758 -46.0647
-52.9279 -50.9245 -49.1808 -47.5749 -46.0639
-52.9267 -50.9235 -49.1799 -47.5741 -46.0632
-52.9255 -50.9226  -49.179 -47.5733 -46.0624
-52.9243 -50.9216 -49.1781 -47.5725 -46.0616
-52.9232 -50.9206 -49.1773 -47.5716 -46.0608
 -52.922 -50.9197 -49.1764 -47.5708   -46.06
-52.9208 -50.9187 -49.1755   -47.57 -46.0593
-52.9196 -50.9178 -49.1746 -47.5692 -46.0585
-52.9184 -50.9168 -49.1738 -47.5684 -46.0577
-52.9173 -50.9159 -49.1729 -47.5675 -46.0569
-52.9161 -50.9149  -49.172 -47.5667 -46.0561
-52.9149  -50.914 -49.1711 -47.5659 -46.0554
-52.9137  -50.913 -49.1702 -47.5651 -46.0546
-52.9126 -50.9121 -49.1694 -47.5643 -46.0538
-52.9114 -50.9111 -49.1685 -47.5634  -46.053
-52.9102 -50.9102 -49.1676 -47.5626 -46.0522
 -52.909 -50.9092 -49.1667 -47.5618 -46.0514
-52.9078 -50.9082 -49.1659  -47.561 -46.0507
-52.9067 -50.9073  -49.165 -47.5601 -46.0499
-52.9055 -50.9063 -49.1641 -47.5593 -46.0491
-52.9043 -50.9054 -49.1632 -47.5585 -46.0483
-52.9031 -50.9044 -49.1624 -47.5577 -46.0475
 -52.902 -50.9035 -49.1615 -47.5569 -46.0468
-52.9008 -50.9025 -49.1606  -47.556  -46.046
-52.8996 -50.9016 -49.1597 -47.5552 -46.0452
-52.8984 -50.9006 -49.1589 -47.5544 -46.0444
-52.8973 -50.8997  -49.158 -47.5536 -46.0436
-52.8961 -50.8987 -49.1571 -47.5528 -46.0429
-52.8949 -50.8978 -49.1562 -47.5519 -46.0421
-52.8937 -50.8968 -49.1554 -47.5511 -46.0413
-52.8926 -50.8958 -49.1545 -47.5503 -46.0405
-52.8914 -50.8949 -49.1536 -47.5495 -46.0397
-52.8902 -50.8939 -49.1527 -47.5486  -46.039
 -52.889  -50.893 -49.1519 -47.5478 -46.0382
-52.8879  -50.892  -49.151  -47.547 -46.0374
-52.8867 -50.8911 -49.1501 -47.5462 -46.0366
-52.8855 -50.8901 -49.1492 -47.5454 -46.0358
-52.8844 -50.8892 -49.1484 -47.5445 -46.0351
-52.8832 -50.8882 -49.1475 -47.5437 -46.0343
 -52.882 -50.8873 -49.1466 -47.5429 -46.0335
-52.8808 -50.8863 -49.1457 -47.5421 -46.0327
-52.8797 -50.8854 -49.1449 -47.5413 -46.0319
-52.8785 -50.8844  -49.144 -47.5404 -46.0312
-52.8773 -50.8835 -49.1431 -47.5396 -46.0304
-52.8762 -50.8825 -49.1422 -47.5388 -46.0296
 -52.875 -50.8816 -49.1414  -47.538 -46.0288
-52.8738 -50.8806 -49.1405 -47.5372  -46.028
-52.8726 -50.8797 -49.1396 -47.5363 -46.0273
-52.8715 -50.8787 -49.1387 -47.5355 -46.0265
-52.8703 -50.8777 -49.1379 -47.5347 -46.0257
-52.8691 -50.8768  -49.137 -47.5339 -46.0249
 -52.868 -50.8758 -49.1361 -47.5331 -46.0241
-52.8668 -50.8749 -49.1352 -47.5322 -46.0234
-52.8656 -50.8739 -49.1344 -47.5314 -46.0226
-52.8644  -50.873 -49.1335 -47.5306 -46.0218
-52.8633  -50.872 -49.1326 -47.5298  -46.021
-52.8621 -50.8711 -49.1318  -47.529 -46.0202
-52.8609 -50.8701 -49.1309 -47.5281 -46.0195
-52.8598 -50.8692   -49.13 -47.5273 -46.0187
-52.8586 -50.8682 -49.1291 -47.5265 -46.0179
-52.8574 -50.8673 -49.1283 -47.5257 -46.0171
-52.8563 -50.8663 -49.1274 -47.5248 -46.0163
-52.8551 -50.8654 -49.1265  -47.524 -46.0156
-52.8539 -50.8644 -49.1256 -47.5232 -46.0148
